m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.1271875,0.035625,-0.265,0.183125,0.064375,0.0246875,-0.126875,-0.0625,-0.1071875,-0.035625
-0.12625,0.0434375,-0.2609375,0.19375,0.0590625,0.0171875,-0.1434375,-0.061875,-0.115,-0.0421875
-0.1340625,0.055625,-0.270625,0.1903125,0.060625,0.014375,-0.1365625,-0.0734375,-0.1096875,-0.0284375
-0.120625,0.0684375,-0.2446875,0.179375,0.0378125,0.0271875,-0.1540625,-0.0821875,-0.1228125,-0.0521875
-0.1015625,0.0746875,-0.234375,0.2,0.041875,0.02,-0.155625,-0.0875,-0.1090625,-0.055625
-0.1265625,0.065,-0.23625,0.188125,0.0590625,0.0221875,-0.14875,-0.068125,-0.1159375,-0.0775
-0.1409375,0.064375,-0.230625,0.1990625,0.0521875,0.01125,-0.1403125,-0.0503125,-0.116875,-0.07625
-0.149375,0.063125,-0.2278125,0.1765625,0.0509375,0.006875,-0.1415625,-0.0584375,-0.121875,-0.0765625
-0.14875,0.0496875,-0.2434375,0.1771875,0.053125,0.015625,-0.1371875,-0.0625,-0.1290625,-0.0503125
-0.1390625,0.045625,-0.2509375,0.181875,0.0303125,0.0253125,-0.139375,-0.0646875,-0.11125,-0.06
-0.1296875,0.0515625,-0.2446875,0.1759375,0.0221875,-0.00375,-0.1365625,-0.093125,-0.1128125,-0.0715625
-0.1275,0.0475,-0.2375,0.18125,0.0103125,-0.008125,-0.134375,-0.086875,-0.1246875,-0.0875
-0.1325,0.0265625,-0.229375,0.1609375,0.01375,-0.000625,-0.14,-0.0840625,-0.1346875,-0.1034375
-0.1221875,0.02125,-0.2265625,0.1703125,0.023125,-0.0303125,-0.1475,-0.0690625,-0.135625,-0.1109375
-0.119375,0.0315625,-0.21625,0.1796875,0.0153125,-0.016875,-0.1521875,-0.0640625,-0.134375,-0.08875
-0.0953125,0.041875,-0.2378125,0.1784375,0.0153125,-0.035,-0.1590625,-0.08,-0.1425,-0.0853125
-0.096875,0.0284375,-0.2565625,0.1634375,0.0134375,-0.0015625,-0.1596875,-0.0840625,-0.1334375,-0.0909375
-0.0990625,0.0375,-0.2440625,0.1421875,0.0134375,-0.0028125,-0.19875,-0.0775,-0.1553125,-0.0953125
-0.0865625,0.03625,-0.2484375,0.1384375,0.0375,-0.000625,-0.1753125,-0.0571875,-0.1603125,-0.1021875
-0.0934375,0.0415625,-0.2575,0.13375,0.0159375,-0.025625,-0.17375,-0.0559375,-0.14875,-0.1153125
-0.0834375,0.0378125,-0.229375,0.1225,0.005625,-0.0425,-0.1575,-0.0428125,-0.1628125,-0.1009375
-0.0815625,0.0421875,-0.2446875,0.111875,0.008125,-0.0471875,-0.1528125,-0.03875,-0.1753125,-0.1115625
-0.08125,0.0246875,-0.24875,0.1028125,0.0021875,-0.056875,-0.1628125,-0.033125,-0.180625,-0.1096875
-0.0634375,0.0153125,-0.2390625,0.096875,0.0128125,-0.0446875,-0.1625,-0.0321875,-0.1965625,-0.105
-0.073125,0.0090625,-0.224375,0.0934375,0.011875,-0.04625,-0.153125,-0.041875,-0.170625,-0.1046875
-0.095625,0.0065625,-0.2284375,0.0846875,0.0025,-0.0415625,-0.1653125,-0.0353125,-0.1775,-0.07
-0.1221875,0.01875,-0.2225,0.0721875,0.0046875,-0.0234375,-0.1571875,-0.028125,-0.1846875,-0.0465625
-0.1078125,0.0209375,-0.2134375,0.07375,0.006875,-0.0340625,-0.1715625,-0.034375,-0.1821875,-0.06125
-0.10875,0.029375,-0.2171875,0.084375,0.00875,-0.0153125,-0.1715625,-0.02125,-0.1840625,-0.064375
-0.1090625,0.033125,-0.22375,0.081875,0.011875,-0.016875,-0.16,-0.0340625,-0.1671875,-0.0853125
-0.1190625,0.0421875,-0.2175,0.07625,0.0115625,-0.0078125,-0.1425,-0.0409375,-0.1553125,-0.076875
-0.113125,0.0346875,-0.2196875,0.0884375,-0.01875,-0.029375,-0.1484375,-0.036875,-0.160625,-0.0565625
-0.0978125,0.036875,-0.21375,0.0878125,0.0015625,-0.0453125,-0.143125,-0.0440625,-0.1378125,-0.060625
-0.111875,0.041875,-0.211875,0.0878125,0.015,-0.0390625,-0.1515625,-0.0484375,-0.1334375,-0.046875
-0.109375,0.0478125,-0.2184375,0.066875,0.01375,-0.038125,-0.1684375,-0.070625,-0.1303125,-0.0540625
-0.106875,0.0640625,-0.2359375,0.07125,0.0165625,-0.0246875,-0.144375,-0.0778125,-0.1209375,-0.055
-0.0925,0.0678125,-0.2246875,0.081875,0.0059375,-0.00375,-0.145,-0.0828125,-0.1325,-0.0540625
-0.096875,0.0653125,-0.2371875,0.071875,0.0059375,-0.0028125,-0.156875,-0.07625,-0.1375,-0.051875
-0.0728125,0.0428125,-0.24375,0.0765625,0.01125,-0.0128125,-0.17375,-0.08875,-0.1290625,-0.06
-0.09875,0.0515625,-0.2403125,0.0590625,0.0165625,-0.0075,-0.1946875,-0.0853125,-0.12625,-0.0609375
-0.0784375,0.0415625,-0.2203125,0.0559375,0.0234375,-0.025,-0.196875,-0.09875,-0.1190625,-0.055
-0.0921875,0.035,-0.22875,0.0465625,0.029375,-0.03,-0.2053125,-0.1034375,-0.113125,-0.056875
-0.1178125,0.039375,-0.2225,0.02625,0.0025,-0.0503125,-0.2109375,-0.0975,-0.1159375,-0.0309375
-0.1140625,0.0328125,-0.230625,0.0396875,-0.0075,-0.04875,-0.199375,-0.0875,-0.12,-0.0115625
-0.1359375,0.0528125,-0.244375,0.0546875,-0.0190625,-0.0521875,-0.199375,-0.09375,-0.0921875,-0.0034375
-0.120625,0.0559375,-0.243125,0.05,-0.00375,-0.049375,-0.229375,-0.0834375,-0.0871875,0.0109375
-0.134375,0.0459375,-0.2621875,0.0509375,-0.0190625,-0.0475,-0.2290625,-0.104375,-0.0853125,0.019375
-0.14375,0.041875,-0.2440625,0.0490625,-0.0359375,-0.0278125,-0.249375,-0.1090625,-0.076875,0.0065625
-0.141875,0.044375,-0.2409375,0.0465625,-0.0278125,-0.033125,-0.2415625,-0.111875,-0.07,-0.0153125
-0.136875,0.05375,-0.231875,0.0465625,-0.0078125,-0.0553125,-0.25125,-0.110625,-0.06,-0.023125
-0.1371875,0.0428125,-0.2215625,0.0621875,-0.0075,-0.04625,-0.248125,-0.1284375,-0.0696875,-0.040625
-0.141875,0.0209375,-0.2278125,0.0515625,-0.011875,-0.04,-0.241875,-0.1265625,-0.0796875,-0.045
-0.13125,0.0340625,-0.22875,0.0484375,-0.00875,-0.046875,-0.2559375,-0.12625,-0.0746875,-0.038125
-0.1365625,0.048125,-0.2325,0.046875,-0.000625,-0.0621875,-0.2634375,-0.135625,-0.056875,-0.0234375
-0.1215625,0.02125,-0.22125,0.0371875,0.0115625,-0.0725,-0.283125,-0.1359375,-0.0540625,-0.0221875
